gadm_id,gadm_name,country,polygon_level,home_to_ping_distance_category,distance_category_ping_fraction,ds,_source_file
IDN.7.1_1,Jakarta Barat,IDN,2,"[10, 100)",0.0377680317044188,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.1_1,Jakarta Barat,IDN,2,100+,0.0028326897958276,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,0,0.3918385171180888,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"(0, 10)",0.5591928424834218,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"[10, 100)",0.0422990989282817,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,100+,0.0066410841871631,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,0,0.398913095761144,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"(0, 10)",0.5522684568559877,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"[10, 100)",0.0453933220523799,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,100+,0.0034498371600877,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.4_1,Jakarta Timur,IDN,2,0,0.4034680134967177,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"(0, 10)",0.5419302173587762,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"[10, 100)",0.0514992839717607,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.4_1,Jakarta Timur,IDN,2,100+,0.0031098669766976,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.5_1,Jakarta Utara,IDN,2,0,0.4014592025063894,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"(0, 10)",0.5547180089084994,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"[10, 100)",0.0406919528063343,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.5_1,Jakarta Utara,IDN,2,100+,0.0031332691959299,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,0,0.4364309797553142,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"(0, 10)",0.5501791364127966,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"[10, 100)",0.01491513595163,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,100+,-0.0017299216289599,2025-02-02,1922039342088483_2025-02-02.csv
IDN.7.1_1,Jakarta Barat,IDN,2,0,0.4154071598277138,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.1_1,Jakarta Barat,IDN,2,0,0.4154071598277138,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"(0, 10)",0.5511487508319689,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"(0, 10)",0.5511487508319689,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"[10, 100)",0.0309569885371641,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"[10, 100)",0.0309569885371641,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.1_1,Jakarta Barat,IDN,2,100+,0.0024835653909109,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.1_1,Jakarta Barat,IDN,2,100+,0.0024835653909109,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,0,0.4050622692648708,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,0,0.4050622692648708,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"(0, 10)",0.5477382202697688,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"(0, 10)",0.5477382202697688,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"[10, 100)",0.0420543718852703,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"[10, 100)",0.0420543718852703,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,100+,0.0051297066766694,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,100+,0.0051297066766694,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,0,0.4096464961015707,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,0,0.4096464961015707,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"(0, 10)",0.5458340767009616,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"(0, 10)",0.5458340767009616,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"[10, 100)",0.0418125290565281,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"[10, 100)",0.0418125290565281,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,100+,0.0027225915983168,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,100+,0.0027225915983168,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.4_1,Jakarta Timur,IDN,2,0,0.4182247010241228,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.4_1,Jakarta Timur,IDN,2,0,0.4182247010241228,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"(0, 10)",0.5423392203152188,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"(0, 10)",0.5423392203152188,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"[10, 100)",0.0369128291947395,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"[10, 100)",0.0369128291947395,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.4_1,Jakarta Timur,IDN,2,100+,0.0025320643636624,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.4_1,Jakarta Timur,IDN,2,100+,0.0025320643636624,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.5_1,Jakarta Utara,IDN,2,0,0.4130033290279065,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.5_1,Jakarta Utara,IDN,2,0,0.4130033290279065,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"(0, 10)",0.5481396036694662,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"(0, 10)",0.5481396036694662,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"[10, 100)",0.0362228925855265,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"[10, 100)",0.0362228925855265,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.5_1,Jakarta Utara,IDN,2,100+,0.0026609124993477,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.5_1,Jakarta Utara,IDN,2,100+,0.0026609124993477,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,0,0.4488894562142746,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,0,0.4488894562142746,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"(0, 10)",0.5331829821381089,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"(0, 10)",0.5331829821381089,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"[10, 100)",0.0180802238335052,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"[10, 100)",0.0180802238335052,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,100+,0.0009416303025506,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,100+,0.0009416303025506,2025-02-01,1922039342088483_2025-02-01.csv
IDN.7.1_1,Jakarta Barat,IDN,2,0,0.4056831089654024,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"(0, 10)",0.5577434565100734,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"[10, 100)",0.0341025647384704,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.1_1,Jakarta Barat,IDN,2,100+,0.0024618403988252,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,0,0.3936227251035156,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"(0, 10)",0.5583358966055463,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"[10, 100)",0.0429503356085493,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,100+,0.0050954468335767,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,0,0.3999212576369719,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"(0, 10)",0.551201067395363,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"[10, 100)",0.0458592187598603,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,100+,0.0030165228599367,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.4_1,Jakarta Timur,IDN,2,0,0.4096812759690607,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"(0, 10)",0.5401954487889988,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"[10, 100)",0.0473274383010376,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.4_1,Jakarta Timur,IDN,2,100+,0.0027894425541291,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.5_1,Jakarta Utara,IDN,2,0,0.404288830875486,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"(0, 10)",0.5539660610087828,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"[10, 100)",0.0389582881128605,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.5_1,Jakarta Utara,IDN,2,100+,0.0027857496024056,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,0,0.4237212030040805,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"(0, 10)",0.5697698484421384,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"[10, 100)",0.0083705337041136,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,100+,0.0009420198289162,2025-01-31,1922039342088483_2025-01-31.csv
IDN.7.1_1,Jakarta Barat,IDN,2,0,0.4013966632220019,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"(0, 10)",0.560543020823245,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"[10, 100)",0.0356881452395913,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.1_1,Jakarta Barat,IDN,2,100+,0.0023732284557298,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,0,0.3922873933555201,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"(0, 10)",0.565992888263145,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"[10, 100)",0.0366434914393734,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,100+,0.0050860320509523,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,0,0.3964456708535833,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"(0, 10)",0.5568384194645816,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"[10, 100)",0.0442946721746444,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,100+,0.0024380949388204,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.4_1,Jakarta Timur,IDN,2,0,0.3991294136773114,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"(0, 10)",0.5445352481373509,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"[10, 100)",0.053895963251301,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.4_1,Jakarta Timur,IDN,2,100+,0.0024389841854594,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.5_1,Jakarta Utara,IDN,2,0,0.3976179263766443,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"(0, 10)",0.5597341846277746,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"[10, 100)",0.0399757933389052,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.5_1,Jakarta Utara,IDN,2,100+,0.0026497107354085,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,0,0.4578774113269495,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"(0, 10)",0.5332186170754974,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"[10, 100)",0.0092229414925266,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,100+,-0.0001784526528539,2025-01-30,1922039342088483_2025-01-30.csv
IDN.7.1_1,Jakarta Barat,IDN,2,0,0.4092108626979931,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"(0, 10)",0.5540100519613603,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"[10, 100)",0.0337432741183845,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.1_1,Jakarta Barat,IDN,2,100+,0.0030242751868912,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,0,0.3949819150985066,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"(0, 10)",0.558214869230999,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"[10, 100)",0.0400894814816277,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,100+,0.0067384456509557,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,0,0.4032324724062343,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"(0, 10)",0.5496423138831232,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"[10, 100)",0.0436230847581914,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,100+,0.003508619911127,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.4_1,Jakarta Timur,IDN,2,0,0.4054285201445467,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"(0, 10)",0.5417311416257616,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"[10, 100)",0.0493228786413744,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.4_1,Jakarta Timur,IDN,2,100+,0.0035164122099234,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.5_1,Jakarta Utara,IDN,2,0,0.4089735526207856,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"(0, 10)",0.5503576286961658,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"[10, 100)",0.0371021293250993,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.5_1,Jakarta Utara,IDN,2,100+,0.0035770220907679,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,0,0.4199295778394997,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"(0, 10)",0.5751967174701951,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"[10, 100)",0.004835523169585,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,100+,0.0003554854708807,2025-01-29,1922039342088483_2025-01-29.csv
IDN.7.1_1,Jakarta Barat,IDN,2,0,0.4297570720129849,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"(0, 10)",0.5428996743816457,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"[10, 100)",0.0250064482445874,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.1_1,Jakarta Barat,IDN,2,100+,0.0023371009753989,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,0,0.4177418940645711,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"(0, 10)",0.5411823923620724,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"[10, 100)",0.0356546334734718,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,100+,0.0054146336118251,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,0,0.4211677362281742,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"(0, 10)",0.5416118118132599,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"[10, 100)",0.034442249770121,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,100+,0.0027790680865276,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.4_1,Jakarta Timur,IDN,2,0,0.4300523159428697,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"(0, 10)",0.5338658458468375,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"[10, 100)",0.0331570115071558,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.4_1,Jakarta Timur,IDN,2,100+,0.0028995231202086,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.5_1,Jakarta Utara,IDN,2,0,0.4284360062554138,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"(0, 10)",0.5407309818081312,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"[10, 100)",0.0283056050141955,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.5_1,Jakarta Utara,IDN,2,100+,0.0025131571441997,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,0,0.446232888092729,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"(0, 10)",0.5431378264635659,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"[10, 100)",0.0111776953181983,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,100+,0.0002681163373425,2025-01-28,1922039342088483_2025-01-28.csv
IDN.7.1_1,Jakarta Barat,IDN,2,0,0.4164342723134827,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"(0, 10)",0.548990912584216,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"[10, 100)",0.0317495719058333,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.1_1,Jakarta Barat,IDN,2,100+,0.0028409571463512,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,0,0.4009971354404079,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"(0, 10)",0.5508343219190068,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"[10, 100)",0.0427463537195758,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,100+,0.0054202942106774,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,0,0.412973049503647,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"(0, 10)",0.5436165797819807,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"[10, 100)",0.0402759262665286,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,100+,0.0031297788638286,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.4_1,Jakarta Timur,IDN,2,0,0.4178430684638933,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"(0, 10)",0.5368834612043434,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"[10, 100)",0.0421658156317007,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.4_1,Jakarta Timur,IDN,2,100+,0.0031082904829363,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.5_1,Jakarta Utara,IDN,2,0,0.4153088065715875,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"(0, 10)",0.5460249928083056,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"[10, 100)",0.0351800861297281,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.5_1,Jakarta Utara,IDN,2,100+,0.0034835412836271,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,0,0.4228396637703558,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"(0, 10)",0.5630174823788165,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"[10, 100)",0.0150054592336967,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,100+,0.0003504161012814,2025-01-27,1922039342088483_2025-01-27.csv
IDN.7.1_1,Jakarta Barat,IDN,2,0,0.4225291870249371,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"(0, 10)",0.5449112953600859,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"[10, 100)",0.0294489998025662,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.1_1,Jakarta Barat,IDN,2,100+,0.0030827587114603,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,0,0.4061830952038085,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"(0, 10)",0.5444587031305377,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,"[10, 100)",0.042574548093047,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.2_1,Jakarta Pusat,IDN,2,100+,0.0067894252652979,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,0,0.4160404455054925,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"(0, 10)",0.5407694989263526,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,"[10, 100)",0.0396938216436942,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.3_1,Jakarta Selatan,IDN,2,100+,0.003511129360596,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.4_1,Jakarta Timur,IDN,2,0,0.422197566898275,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"(0, 10)",0.5373023924748017,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.4_1,Jakarta Timur,IDN,2,"[10, 100)",0.0371402872785799,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.4_1,Jakarta Timur,IDN,2,100+,0.0033437098341774,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.5_1,Jakarta Utara,IDN,2,0,0.417391842421163,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"(0, 10)",0.5468354760895373,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.5_1,Jakarta Utara,IDN,2,"[10, 100)",0.0327143904902085,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.5_1,Jakarta Utara,IDN,2,100+,0.0030342543834166,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,0,0.4371102945592136,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"(0, 10)",0.5413282744613817,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,"[10, 100)",0.0169766713383538,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.6_1,Kepulauan Seribu,IDN,2,100+,0.0004594495756463,2025-01-26,1922039342088483_2025-01-26.csv
IDN.7.1_1,Jakarta Barat,IDN,2,0,0.4128814036886227,2025-01-25,1922039342088483_2025-01-25.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"(0, 10)",0.5504929730034954,2025-01-25,1922039342088483_2025-01-25.csv
IDN.7.1_1,Jakarta Barat,IDN,2,"[10, 100)",0.032974748105575,2025-01-25,1922039342088483_2025-01-25.csv
IDN.7.1_1,Jakarta Barat,IDN,2,100+,0.0036567046324248,2025-01-25,1922039342088483_2025-01-25.csv
